ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,280,1771424753349,-1.239,-0.40095,11.391,1.72532,-5.6644,-5.07354
yogesh ,281,1771424753369,-1.239,-0.40095,11.391,1.78047,0.67752,-5.31776
yogesh ,282,1771424753392,0.585,-1.03095,8.367,1.59927,-7.24792,-5.25474
yogesh ,283,1771424753414,1.49895,-0.432,9.72705,2.45799,3.60032,-5.43594
yogesh ,284,1771424753436,-0.25005,-1.18605,9.801,0.99265,-0.85084,-5.25474
yogesh ,285,1771424753462,-0.561,0.06705,10.04505,2.51314,4.64024,-5.12869
yogesh ,286,1771424753482,-0.489,-0.76005,10.18905,3.73425,6.10558,-4.76629
yogesh ,287,1771424753505,-0.324,-0.90405,11.898,3.8603,1.95379,-5.19171
yogesh ,288,1771424753527,-0.21405,-0.10905,10.692,4.15967,-0.54359,-5.49896
yogesh ,289,1771424753549,1.011,-0.822,8.85,1.72532,-7.06672,-5.25474
yogesh ,290,1771424753571,-0.26895,-0.49695,9.06405,2.93856,-1.33929,-5.56199
yogesh ,291,1771424753597,0.11595,0.08895,8.68995,2.02469,-0.54359,-5.98741
yogesh ,292,1771424753615,-0.999,-0.36,11.709,3.55305,4.94749,-6.10558
yogesh ,293,1771424753637,-0.33105,0.18495,10.79895,3.67123,5.19171,-5.61713
